wavenumber_cm-1,wavelength_um,n_BaSO4,k_BaSO4,emissivity_BaSO4,n_SiO2,k_SiO2,emissivity_SiO2,n_coating,k_coating,emissivity_coating,planck_300K_norm
1528.8215067208503,6.540985952931074,1.6199534554010426,0.000823569812151766,0.9440072572535543,1.3763453702135489,0.0025020760396596135,0.9749173885877818,1.8817273854265417,0.00025409101124798525,0.906381235651272,0.18151764400715353
1529.3216630196937,6.538846759193017,1.620035701933656,0.0008214203697524316,0.9439959164085246,1.3765952880195085,0.0024961422842974673,0.9748893531425862,1.8817527635669364,0.00025346830382088844,0.9063774954762525,0.1812602488327717
1529.8218193185369,6.536708964220765,1.6201177340385777,0.0008192794891641807,0.9439846046939377,1.3768446136735946,0.002490229795790724,0.9748613743739193,1.8817780795721686,0.00025284791273362067,0.9063737644496462,0.181003161250441
1530.3219756173803,6.534572566642836,1.6201995525688866,0.0008171471243694082,0.9439733219957254,1.3770933492958908,0.002484338471162655,0.9748334521211277,1.8818033336730848,0.00025222982602739733,0.9063700425374998,0.180746381023116
1530.8221319162237,6.532437565089543,1.6202811583730499,0.0008150232290096836,0.9439620682004263,1.3773414969962157,0.0024784682078620736,0.9748055862240981,1.8818285260993675,0.0002516140315623947,0.9063663297060305,0.180489907913608
1531.3222882150671,6.53030395819299,1.6203625522949492,0.0008129077574787185,0.9439508431951822,1.3775890588741897,0.00247261890420372,0.9747777765232543,1.8818536570795423,0.00025100051878590814,0.9063626259216256,0.1802337416845862
1531.8224445139106,6.528171744587066,1.6204437351739183,0.0008108006645261816,0.9439396468677332,1.377836037019295,0.0024667904588921478,0.9747500228595569,1.8818787268409867,0.00025038927564904125,0.9063589311508413,0.17997788209857787
1532.322600812754,6.526040922907444,1.6205247078447684,0.0008087019048552012,0.9439284791064146,1.3780824335109385,0.00246098277139587,0.974722325074501,1.8819037356099362,0.00024978029125630777,0.9063552453604014,0.17972232891796988
1532.8227571115974,6.523911491791577,1.6206054711378235,0.0008066114334017306,0.9439173398001522,1.3783282504185113,0.002455195741784067,0.9746946830101144,1.8819286836114926,0.00024917355409851983,0.9063515685171962,0.17946708190501032
1533.3229134104406,6.521783449878698,1.6206860258789488,0.0008045292063082167,0.9439062288384582,1.3785734898014512,0.002449429270696834,0.9746670965089569,1.88195357106963,0.00024856905249295944,0.9063479005882821,0.17921214082180897
1533.823069709284,6.519656795809811,1.620766372889581,0.0008024551788685341,0.9438951461114282,1.3788181537093038,0.0024436832593375995,0.9746395654141171,1.8819783982072023,0.0002479667745823112,0.9063442415408797,0.1789575054303381
1534.3232260081274,6.517531528227696,1.6208465129867582,0.0008003893073247737,0.9438840915097365,1.3790622441817804,0.0024379576096247193,0.9746120895692126,1.8820031652459515,0.0002473667110264977,0.9063405913423729,0.17870317549243453
1534.8233823069709,6.5154076457769,1.6209264469831524,0.0007983315479105679,0.9438730649246324,1.3793057632488195,0.0024322522239342776,0.9745846688183868,1.882027872406513,0.00024676885008529417,0.9063369499603087,0.17844915076980056
1535.3235386058143,6.513285147103736,1.6210061756870957,0.0007962818575525807,0.9438620662479366,1.3795487129306458,0.00242656700534242,0.9745573030063079,1.8820525199084241,0.00024617318029608457,0.9063333173623949,0.1781954310240042
1535.8236949046577,6.511164030856282,1.6210856999026115,0.0007942401933247361,0.9438510953720368,1.3797910952378265,0.0024209018575041203,0.9745299919781677,1.8820771079701293,0.00024557969138243134,0.9063296935165004,0.1779420160164806
1536.3238512035011,6.509044295684375,1.6211650204294432,0.0007922065121741973,0.9438401521898852,1.3800329121713326,0.0024152566845301146,0.974502735579679,1.8821016368089887,0.0002449883724567182,0.9063260783906529,0.17768890550853372
1536.8240075023443,6.506925940239611,1.6212441380630833,0.0007901807720481101,0.9438292365949928,1.3802741657225956,0.00240963139132275,0.9744755336570747,1.8821261066412847,0.00024439921246796457,0.9063224719530389,0.17743609926133677
1537.3241638011878,6.504808963175339,1.621323053594802,0.0007881629303612693,0.9438183484814278,1.3805148578735646,0.0024040258831313412,0.9744483860571062,1.882150517682227,0.00024381220065618515,0.9063188741720025,0.17718359703593273
1537.8243201000312,6.502693363146662,1.6214017678116748,0.0007861529455469937,0.9438074877438105,1.3807549905967635,0.002398440065934391,0.9744212926270406,1.8821748701459624,0.0002432273265568675,0.9063152850160436,0.17693139859323795
1538.3244763988746,6.500579138810429,1.621480281496612,0.0007841507760833285,0.9437966542773099,1.3809945658553484,0.0023928738462007043,0.9743942532146608,1.8821991642455784,0.00024264458000546995,0.9063117044538181,0.17667950369403965
1538.824632697718,6.498466288825238,1.621558595428387,0.000782156380497779,0.9437858479776404,1.3812335856031623,0.002387327131065583,0.9743672676682625,1.8822234001931115,0.00024206394976599541,0.9063081324541363,0.17642791209899966
1539.3247889965614,6.496354811851431,1.6216367103816614,0.0007801697175143941,0.9437750687410582,1.381472051784792,0.0023817998279733396,0.9743403358366534,1.8822475781995534,0.0002414854258177874,0.9063045689859619,0.17617662356865416
1539.8249452954046,6.494244706551088,1.6217146271270146,0.0007781907470590681,0.9437643164643574,1.381709966335623,0.002376291845179048,0.9743134575691507,1.882271698474858,0.0002409089975276646,0.9063010140184111,0.17592563786341564
